area,desc,latitude,locality,longitude,price,title
400,"1 Bath,Unfurnished,4 floor 1 BHK, Multistorey Apartment is available for Rent in Lower Parel, Mumbai for 15,000",18.99533272,Lower Parel,72.83003998,15000,1 BHK Apartment for Rent in Lower Parel
400,"1 Bath,Unfurnished,7 floor,East facing 1 BHK, Multistorey Apartment is available for Rent in Lower Parel, Mumbai for 17,000",18.99533272,Lower Parel,72.83003998,17000,1 BHK Apartment for Rent in Lower Parel
400,"1 Bath,Unfurnished,14 floor,North - East facing private society's and 24 hours water and security",18.99533272,Lower Parel,72.83003998,33000,1 BHK Apartment for Rent in Lower Parel
400,"1 Bath,Unfurnished,1 floor 1 BHK, Multistorey Apartment is available for Rent in Lower Parel, Mumbai for 35,000",19.00111287,Lower Parel,72.82629785,35000,"1 BHK Apartment for Rent in Gandharva Darshan, Lower Parel"
400,"1 Bath,Unfurnished,1 floor 1 BHK, Multistorey Apartment is available for Rent in Lower Parel, Mumbai for 35,000",19.00111287,Lower Parel,72.82629785,35000,"1 BHK Apartment for Rent in Gandharva Darshan, Lower Parel"
420,"1 Bath,Unfurnished,12 floor,South -West facing The Flat has 1 bedroom and it is on 12th floor and has 1 bathroom You can rent this spacious Flat on a rental of 35000 monthly.",19.00111287,Lower Parel,72.82629785,35000,"1 BHK Apartment for Rent in Gandharva Darshan, Lower Parel"
435,"1 Bath,Furnished,4 floor,East facing  This spacious 1 Bedroom Flat is on 4 floor and offers 1 bathroom Get this beautiful flat on a monthly rent of 35000. ",18.99533272,Lower Parel,72.83003998,35000,1 BHK Apartment for Rent in Lower Parel
450,"1 Bath,Unfurnished,13 floor,North - East facing Apartment for Rent with all modern Amenities",18.99533272,Lower Parel,72.83003998,18000,1 BHK Apartment for Rent in Lower Parel
450,"1 Bath,Unfurnished,13 floor,East facing corporate parks all business parks in nearby the society",18.99533272,Lower Parel,72.83003998,20000,1 BHK Apartment for Rent in Lower Parel
450,"1 Bath,Unfurnished,14 floor,North - East facing Flat With all modern amenities and near to marketplace",18.99533272,Lower Parel,72.83003998,20000,1 BHK Apartment for Rent in Lower Parel
450,"1 Bath,Unfurnished,6 floor,North - East facing Flat available for rent at lower parel location",18.99533272,Lower Parel,72.83003998,20000,1 BHK Apartment for Rent in Lower Parel
450,"1 Bath,Unfurnished,17 floor,East facing It's a 17th floor Multistorey Apartment in a building of total 20 floors. Modern construction is done in this newly built Multistorey Apartment. The location has easy access to, Tahilani High School Lower Parel (2 km ), Gopikrishna Piramal Memorial Hospital (2 km ), Palladium Mall (2 km ) and Bandra Terminus (11 km ).",18.99533272,Lower Parel,72.83003998,31000,1 BHK Apartment for Rent in Lower Parel
450,"1 Bath,Unfurnished,1 floor,East facing Flat available for rent at lower parel location",18.99533272,Lower Parel,72.83003998,27000,1 BHK Apartment for Rent in Lower Parel
450,"1 Bath,Furnished,1 floor,North - East facing Fully Furnished Flat Available for Rent with all modern Amenities",18.99533272,Lower Parel,72.83003998,28000,1 BHK Apartment for Rent in Lower Parel
450,"1 Bath,Unfurnished,1 floor,North - East facing 1 BHK, Multistorey Apartment is available for Rent in Lower Parel, Mumbai for 38,000",18.99533272,Lower Parel,72.83003998,38000,1 BHK Apartment for Rent in Lower Parel
450,"1 Bath,Unfurnished,18 floor,East facing Offering a fantastic view and surroundings, this flat is very spacious and gets ample light and cross ventilation. This 1 bedroom, 1 bathrooms flat is available for rent for Rs  32 thousand.The flat has No Powercut & 24 Hours Available.The Unfurnished 1 BHK has a covered area of 450 Sq-ft. It has Vitrified flooring and has all the amenities like Lift.",18.99533272,Lower Parel,72.83003998,32000,1 BHK Apartment for Rent in Lower Parel
450,"1 Bath,Unfurnished,16 floor  The 1 bedroom Flat is located on 16th floor and has 1 bathroom You can rent this well-designed Flat on a monthly rent of 38000. ",18.99533272,Lower Parel,72.83003998,38000,1 BHK Apartment for Rent in Lower Parel
450,"1 Bath,Unfurnished,16 floor one car parking",18.99533272,Lower Parel,72.83003998,37000,1 BHK Apartment for Rent in Lower Parel
450,"1 Bath,Semi-Furnished,12 floor  This Flat has 1 bedroom and it is on 12th floor and has 1 bathroom Get this good Flat on a monthly rental of 40000. ",18.99533272,Lower Parel,72.83003998,40000,1 BHK Apartment for Rent in Lower Parel
450,"1 Bath,Unfurnished,2 floor,East facing 1 RK, Apartment is available For Rent in Worli",18.9976894,Lower Parel,72.8320317,24000,"1 BHK Apartment for Rent in Shree Ganesh, Lower Parel"
450,"1 Bath,Semi-Furnished,13 floor,East facing  This well designed 1 Bedroom Apartment is on 13th floor and it has 1 bathroom You can rent this good Apartment on a rental of 38000 monthly. ",18.99840164,Lower Parel,72.82702637,38000,1 BHK Apartment for Rent in Lower Parel
450,"1 Bath,Furnished,East facing Full Furnished 1 BHK flat on rent located worli. Near by Mahindra towers. 2 min walking birla centurain 5 min walking bombey dying and kamla mills. Worli is best locality besed in a south mumbai which is easy accessible to corporate offices nearby excellent restaurtents shoppping malls and entartainment on walking distance. This place very secure and cool for young corporate warking people.South Mumbai 10 min Peninsula Corporate park 10 min High Street phoenix Cafe Coffee Day Bombay Dyeing Piramal Museum of Arts Four Seasons Hotel prayer Hall Worli Naka Mumbai 10 min Mahalaxmi temple Mahalaxmi Race Course South Mumbai Read Less",19.00086975,Lower Parel,72.825737,45000,1 BHK Apartment for Rent in Lower Parel
450,"1 Bath,Unfurnished,2 floor,East facing A spacious 1 Bedroom flat is available for Rent in  Lower Parel, Mumbai. It is located on the 2 Floor. It has a covered area of 450 Sq-ft. The flat has Marbonite, Vitrified flooring. The flat has 24 Hours Available water supply and No/Rare Powercut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent..",19.00111287,Lower Parel,72.82629785,33000,"1 BHK Apartment for Rent in Gandharva Darshan, Lower Parel"
450,"1 Bath,Semi-Furnished,East facing Semi Furnished 1 BHK flat on Rent located worli. Near by Mahindra towers. 2 min walking birla centurain 5 min walking bombey dying and kamla mills. Worli is best locality besed in a south mumbai which is easy accessible to corporate offices nearby excellent restaurtents shoppping malls and entartainment on walking distance. This place very secure and cool for young corporate warking people.South Mumbai 10 min Peninsula Corporate park 10 min High Street phoenix Cafe Coffee Day Bombay Dyeing Piramal Museum of Arts Four Seasons Hotel prayer Hall Worli Naka Mumbai 10 min Mahalaxmi temple Mahalaxmi Race Course South Mumbai Read Less",19.00116348,Lower Parel,72.82541656,42000,1 BHK Apartment for Rent in Lower Parel
460,"1 Bath,Semi-Furnished,14 floor 1 BHK, Multistorey Apartment is available for Rent in Lower Parel, Mumbai for 35,000",18.99840355,Lower Parel,72.81951141,35000,1 BHK Apartment for Rent in Lower Parel
470,"2 Bath,Unfurnished,2 floor,East facing A 1 BHK flat for rent in Lower Parel, Mumbai South is available. It is a spacious and thoughtfully designed apartment. This apartment with a single balcony is a part of Gandharva Darshan. This apartment has 2 bathroom(s). The 1 BHK apartment has a super built-up area of 470 sq. ft. The carpet area is 330 sq. ft. It is on the 2nd of 7 floors and is available for all. It is an unfurnished apartment. The apartment is Vaastu/Feng Shui compliant. The flat is east facing with vitrified flooring. It is a 5-10 year old property in a gated society. The society has many features for the benefits of residents. Some of them include lift(s) and security/fire alarm. The society offers full power back up. There is one covered parking.",19.00111287,Lower Parel,72.82629785,35000,"1 BHK Apartment for Rent in Gandharva Darshan, Lower Parel"
475,"1 Bath,Furnished,1 floor,East facing flat is very beautiful",18.99533272,Lower Parel,72.83003998,29000,1 BHK Apartment for Rent in Lower Parel
475,"1 Bath,Semi-Furnished,3 floor,East facing A spacious 2 bedrooms flat is available for rent in Lower Parel, Mumbai. It is located on the 3 floor. It has a covered area of 475 sq-ft. The flat has marbonite and vitrified flooring. The flat has 24 hours available water supply and no or rare power-cut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent.",18.99533272,Lower Parel,72.83003998,50000, 2 BHK Apartment for Rent in Lower Parel 475 sqft
180,"1 Bath,Furnished,2 floor This spacious Multistorey Apartment is located at 2nd floor in a tower of total 7 floors. The age of construction for this apartment Multistorey Apartment is between 10 to 15 years.",19.17892647,Mahada Colony,72.81349945,16500,1 BHK Apartment for Rent in Mahada Colony
300,"1 Bath,Unfurnished,7 floor 1 BHK, Multistorey Apartment is available for Rent in Mahada Colony, Mumbai for 17,000",19.17892647,Mahada Colony,72.81349945,17000,1 BHK Apartment for Rent in Mahada Colony
375,"1 Bath,Unfurnished,20 floor,West facing Near Century Bazaar",19.17892647,Mahada Colony,72.81349945,18500,1 BHK Apartment for Rent in Mahada Colony
460,"1 Bath,Semi-Furnished,Ground floor,East facing Ready possession 1 bhk flat at old mhb colony near film city road, Pls call for more details.",19.17892647,Mahada Colony,72.81349945,21000,1 BHK Apartment for Rent in Mahada Colony
330,"1 Bath,Unfurnished,3 floor,East facing good locality and connectivity",18.98310661,Mahalakshmi,72.81757355,18000,1 BHK Apartment for Rent in Mahalakshmi
330,"1 Bath,Furnished,3 floor,East facing furnished flat good  locality  and connectivity",18.98310661,Mahalakshmi,72.81757355,25000,1 BHK Apartment for Rent in Mahalakshmi
350,"1 Bath,Semi-Furnished,3 floor  This 1 BHK Home is located on third floor and has 1 bathroom You can avail this good Home on a monthly rent of 25000. ",18.98310661,Mahalakshmi,72.81757355,25000,1 BHK Apartment for Rent in Mahalakshmi
350,"1 Bath,Unfurnished,7 floor,East facing  The 1 bedroom Flat is located on seventh floor and has 1 bathroom You get this good Flat at 20000 per month. ",18.98310661,Mahalakshmi,72.81757355,20000,1 BHK Apartment for Rent in Mahalakshmi
330,"1 Bath,Semi-Furnished,6 floor,East facing good ventilation nr all connectivity to mall hospital market metro station",18.98447037,Mahalaxmi Race Course,72.81996918,22000,1 BHK Apartment for Rent in Mahalaxmi Race Course
350,"1 Bath,Unfurnished,3 floor 1 BHK, Multistorey Apartment is available for Rent in Maharashtra Nagar, Mumbai for 7,000",19.22984314,Maharashtra Nagar,72.85166168,7000,1 BHK Apartment for Rent in Maharashtra Nagar
300,"1 Bath,Unfurnished,7 floor,North facing Studio apartment with AC, refrigerator, washing machine, water purifier and sofa cum bed. Available",19.2110232,Mahavir Nagar,72.8388947,19000,"1 BHK Apartment for Rent in The Blossom Apartment, Mahavir Nagar"
480,"1 Bath,Semi-Furnished,6 floor,East facing 1 BHK, Multistorey Apartment is available for Rent in Mahavir Nagar, Mumbai for 21,000",19.19174957,Mahavir Nagar,72.84693909,21000,1 BHK Apartment for Rent in Mahavir Nagar
300,"1 Bath,Semi-Furnished,2 floor  This 1 BHK Unit is located on 2nd floor and has 1 bathroom You get this good Unit on a rental of 25000 monthly. ",19.0384388,Mahim,72.84198761,25000,1 BHK Apartment for Rent in Mahim
300,"1 Bath,Unfurnished,4 floor  This spacious 1 Bedroom Unit is on 4th floor and it has spacious 1 bathroom You can avail this Unit at 25000 per month. ",19.0384388,Mahim,72.84198761,25000,1 BHK Apartment for Rent in Mahim
400,"1 Bath,Furnished,15 floor  This well designed 1 Bedroom Unit is located on 15th floor and it has spacious 1 bathroom Get this spacious Unit at 45000 per month.",19.0384388,Mahim,72.84198761,45000,1 BHK Apartment for Rent in Mahim
225,"1 Bath,Semi-Furnished,3 floor,South facing  The Apartment is furnished with Marble flooring. ",19.0374619,Mahim West,72.8443023,20000,"1 BHK Apartment for Rent in Unnati CHS, Mahim West"
280,"1 Bath,Unfurnished,5 floor Multistorey apartment is available for rent. It has covered area 280 sq-ft. Please contact for more details.",19.03915215,Mahim West,72.84046936,26000,1 BHK Apartment for Rent in Mahim West
358,"1 Bath,Unfurnished,Upper Basement floor very nice property in Mahim this is unfurnished flat very safe and secure society 24 hours light and watar this is a ownarship society not a sea and mhada. market rly Sri only 5 min walking distance",72.84046936,Mahim West,19.03915215,23000,1 BHK Apartment for Rent in Mahim West
400,"1 Bath,Semi-Furnished,1 floor,West facing 1 BHK, Multistorey Apartment is available for Rent in Mahim West, Mumbai for 17,500",19.03915215,Mahim West,72.84046936,17500,1 BHK Apartment for Rent in Mahim West
400,"2 Bath,Unfurnished,1 floor,East facing maintained property,very nice location and locality.,this is a 1rk flat",19.03915215,Mahim West,72.84046936,32000,1 BHK Apartment for Rent in Mahim West
430,"1 Bath,Unfurnished  The Multistorey Apartment construction is more than 5 to 10 years old. ",19.0388682,Mahim West,72.8406164,35000,"1 BHK Apartment for Rent in Unique Heights CHS, Mahim West"
450,"1 Bath,Semi-Furnished,10 floor,East facing Beautiful property with excellent location 1 BHK for rent basis in mahim with exclusive facilities,Water 24 Hrs.,Electricity with Power Back up 24 Hrs.,Lift",19.03737843,Mahim West,72.8437174,37000,"1 BHK Apartment for Rent in Vayu, Mahim West"
450,"1 Bath,Furnished,Lower Basement floor,North facing vedi nice property in mahim west this is a full furnished flat 24 hour light and water bud stop and rly sti only 5 min walking distance market also 10 min walking distance",19.03915215,Mahim West,72.84046936,30000,1 BHK Apartment for Rent in Mahim West
450,"1 Bath,Semi-Furnished,Ground floor,East facing This Multistorey Apartment is located at Ground floor in a building of total 3 floors.",19.03915215,Mahim West,72.84046936,36000,1 BHK Apartment for Rent in Mahim West
475,"2 Bath,Semi-Furnished,9 floor,East facing Its a semi furnished flat with special amenities and proper kitchen modular available.The location of the flat is very very good.",19.0384402,Mahim West,72.8451654,45000,"1 BHK Apartment for Rent in Victory House, Mahim West"
360,"1 Bath,Unfurnished,9 floor 1 BHK, Multistorey Apartment is available for Rent in Malad East, Mumbai for 25,000",19.18885167,Malad East,72.85685833,25000,"1 BHK Apartment for Rent in Mauli Desire, Malad East"
470,"1 Bath,Semi-Furnished,3 floor,West facing Multistorey apartment Well maintained and recently renovated 1 BHK residential flat available for rent. only for a family, peaceful society. You tend to forget all your tiredness as soon as you enter the living space and enjoy the lushgreen serene view from the balconies. West facing, semi-furnished apartment, modular kitchen, wall mounted dining table, single bed, ample storage space with covered cabinets, parking facility, lift, security guard, and Common Park.",19.19291878,Malad East,72.86295319,25000,1 BHK Apartment for Rent in Malad East
180,"1 Bath,Semi-Furnished,Ground floor  This spacious Multistorey Apartment is located at Ground floor in a tower of total 4 floors. Ample space of covered car parking for visitors. This Multistorey Apartment spacious apartment was constructed approx. 5 to 10 years back. The location has easy access to, Union Bank of India (0 km ), Jeevan Hospital (0 km ), Liberty Garden BMC High School Malad West (0 km ) and Traction Substation Dahisar Western Railway (8 km ). ",19.20305167,Malad West,72.821185,12000,"1 BHK Apartment for Rent in Mahada Building, Malad West"
240,"2 Bath,Unfurnished 1Rk well and good condition flat available in jankalyan Nagar Malad West",19.2037735,Malad West,72.82022858,9000,1 BHK Apartment for Rent in Malad West
250,"1 Bath,Semi-Furnished,5 floor,North - East facing STUDIO APARTMENT, Bachelors are welconme!Multistorey apartment is available for sale. Apartment building located very close to Link Road in Rahejas Complex Near Dmart and Croma Showroom with amenities like swimming pool, gym, table tennis and squash court, snooker, common room, well maintained garden. Spacious internal lanes for easy commutation. Excellent security, CCTV camera at main gate and each wing, automatic lifts, mahanagar gas pipe line in process. Very well organised society. All major schools, institutes, hospitals etc.",19.186983,Malad West,72.8323058,19000,"1 BHK Apartment for Rent in Palm Spring, Malad West"
290,"1 Bath,Unfurnished,1 floor,North facing Suitable for Bachelors company working flat is ready to move , intrested clint call me for inspaction.",19.18897247,Malad West,72.82200623,15900,1 BHK Apartment for Rent in Malad West
300,"2 Bath,Unfurnished,Ground floor 1 BHK, Multistorey Apartment is available for Rent in Malad West, Mumbai for 12,000",19.180856,Malad West,72.838429,12000,"1 BHK Apartment for Rent in Chincholi Bunder, Malad West"
305,"1 Bath,Unfurnished,Lower Basement floor,North facing North south facing, unfurnished flat.",19.180856,Malad West,72.838429,16000,"1 BHK Apartment for Rent in Chincholi Bunder, Malad West"
320,"2 Bath,Semi-Furnished,4 floor,East facing gym and pool in the society",19.1941552,Malad West,72.8258863,28000,"1 BHK Apartment for Rent in Kamanwala Manavsthal, Malad West"
325,"1 Bath,Unfurnished,2 floor,East facing Bachelor are welcome for this flat , The flat is fully furnished with western toilet, interested Clint call me for inspection.",19.18897247,Malad West,72.82200623,17000,1 BHK Apartment for Rent in Malad West
330,"1 Bath,Semi-Furnished,1 floor,East facing this is 1Rk rental in unity complex rajan pada opposites Toyota show room Link Road Malad West prime location l",19.19731377,Malad West,72.82172549,14000,"1 BHK Apartment for Rent in Unity CHS, Malad West"
335,"2 Bath,Semi-Furnished,7 floor,West facing samifurnished flat with Bad and wadrobs  gas pipe line , intrsted Clint call me for inspection",19.18897247,Malad West,72.82200623,18500,1 BHK Apartment for Rent in Malad West
338,"1 Bath,Unfurnished,2 floor,North - East facing Propr 1bhk flat , available for Bachelor or family Clint, it is near by link road malad west, interested Clint call me for inspection.",19.18897247,Malad West,72.82200623,16500,1 BHK Apartment for Rent in Malad West
340,"2 Bath,Unfurnished,West facing 1Rk flat on rent in Ekta Nagar Kandivali West link road",19.19696999,Malad West,72.82321167,13500,1 BHK Apartment for Rent in Malad West
340,"2 Bath,Unfurnished,North facing 1 RK very well done good flat rent in malad west near Atharva college, well maintained good society with lift, security and other basic amenities. 15 minutes far from kandivali west and malad west railway station.",19.20247269,Malad West,72.82487488,12000,1 BHK Apartment for Rent in Malad West
342,"1 Bath,Unfurnished,3 floor,East facing 1RK RENTAL flats are available at MALAD west located in 7 storey mhada complex  which is nearby atharva college of engineering...15 -20 min distance from station by bus or auto ...AMINITIES -Lift availableCCTV camera availableParking availableGated communityBMC water supplySecurity 24*7Garden availableEtc all facilities are available rent -12,,000Deposit -30,000/-BROKERAGE APPLICABLE",19.18897247,Malad West,72.82200623,12000,1 BHK Apartment for Rent in Malad West
350,"2 Bath,Semi-Furnished,West facing available 1rk flat semi furnished at malad west 5 mins from malad station and mind space malad west",19.17800903,Malad West,72.83778381,18000,1 BHK Apartment for Rent in Malad West
350,"1 Bath,Semi-Furnished,5 floor,East facing STUDIO Apartment is available for rent. Bachelors are welcome. Apartment building located very close to Link Road in Rahejas Complex Near Dmart and Croma Showroom with amenities like swimming pool, gym, table tennis and squash court, snooker, common room, well maintained garden. Spacious internal lanes for easy commutation. Excellent security, CCTV camera at main gate and each wing, automatic lifts, mahanagar gas pipe line in process. Very well organised society. All major schools, institutes, hospitals etc.",19.186983,Malad West,72.8323058,19200,"1 BHK Apartment for Rent in Palm Spring, Malad West"
350,"1 Bath,Semi-Furnished,5 floor,North facing STUDIO Apartment available for rent. Bachelors are welcome. Apartment building located very close to Link Road in Rahejas Complex Near Dmart and Croma Showroom with amenities like swimming pool, gym, table tennis and squash court, snooker, common room, well maintained garden. Spacious internal lanes for easy commutation. Excellent security, CCTV camera at main gate and each wing, automatic lifts, mahanagar gas pipe line in process. Very well organised society. All major schools, institutes, hospitals etc.",19.186983,Malad West,72.8323058,19100,"1 BHK Apartment for Rent in Palm Spring, Malad West"
350,"2 Bath,Unfurnished,15 floor,North facing (SRA TOWER) available 1Bhk flat for( Bachelor ) interested clint call me for inspaction.",19.18897247,Malad West,72.82200623,13200,1 BHK Apartment for Rent in Malad West
350,"1 Bath,Unfurnished,5 floor,North facing It is small 345 sq carpet 1bhk flat , intrested clint call me for inspection",19.18897247,Malad West,72.82200623,18000,1 BHK Apartment for Rent in Malad West
350,"2 Bath,Unfurnished,East facing The project has 1 elevator for residents in a tower. There is No/Rare Powercut 24 Hours Available water supply.",19.20133591,Malad West,72.82588196,9000,1 BHK Apartment for Rent in Malad West
380,"2 Bath,Unfurnished,North facing The flat is north facing and available at well maintained society, the actual flat is on the higher floor out of 15th floor.",19.20419121,Malad West,72.82141876,15000,1 BHK Apartment for Rent in Malad West
390,"1 Bath,Unfurnished,19 floor,North facing Are you looking for rental accommodation in Mumbai? Then, here is a suitable property for you. A well-crafted 1BHK flat is for sale in Malad West and is near to the reputed Billabong School. So, without giving a second thought, make the most of this golden chance.Property SpecificationsThis abode ensures a noise-free living as it is positioned on the 19th floor of a 24-storeyed building. Well-crafted as per the vaastu compliance, this 1BHK apartment is perfect for a nuclear family to reside contentedly.Facing the east-west direction this flat incorporates 1 bedroom, a common Indian style bathroom, a lovely balcony, a dining cum living room and a kitchen.The grace of this flat is enriched by the stunning ceramic tiles which are covered in all the rooms. Since, this apartment comes unfurnished; the prospective tenant of this property will have complete feasibility of customizing it as per their interest and requirements.FacilitiesThis 1BHK flat is endowed with facilities like a common open parking space, round the clock water supply, power backup, CCTV surveillance and a security guard.LocalityOne can fulfill their shopping and grocery needs without any hiccups as many shopping malls, supermarkets and local markets are dotted within the proximity. The famous Yeshasvi Hospital is sited at a walkable distance, while other clinics and nursing homes are within the locality for any medical help.Conveyance will be much smoother for the residents here as various means of transport are found within the vicinity. Also, one can avail rail service as the Malad Railway Station is sited at just 3.5km.",19.20213318,Malad West,72.82330322,15000,1 BHK Apartment for Rent in Malad West
395,"2 Bath,Unfurnished,17 floor,North facing Bachelor or family suitable this flat , located in premum locality of malad",19.18897247,Malad West,72.82200623,14499,1 BHK Apartment for Rent in Malad West
395,"1 Bath,Unfurnished,Ground floor,North facing Bachelor are allow ,bflat is ready to move, interested Clint call me for inspection.",19.18897247,Malad West,72.82200623,18500,1 BHK Apartment for Rent in Malad West
395,"1 Bath,Unfurnished,Ground floor,North facing Available for Bachelor or family, The Building is located at main link road Malad west opposite Toyota showroom , interested Clint call me for inspection.",19.18897247,Malad West,72.82200623,19500,1 BHK Apartment for Rent in Malad West
400,"1 Bath,Unfurnished,4 floor,North facing esidential apartment for rent.Located in malad (West).The property has 1rk bedrooms, with 1 bathrooms .Available at an expected price of 20,000.Located on 4rd of the 11 floors the property comes with a good construction quality which ages 1 to 5 years old Additional details : The society has dedicated security guards for every tower. Partial power backup is available. Daily needs shopping could be done within the society premises to make the stay convinent. The apartment has borings water supply. Piped gas facility is available in the property. - view le",19.17569636,Malad West,72.84229761,20000,"1 BHK Apartment for Rent in K Patel Devanshi, Malad West"
400,"1 Bath,Furnished,1 floor,North - East facing 1 BHK, Multistorey Apartment is available for Rent in Malad West, Mumbai for 23,500",19.179045,Malad West,72.838333,23500,"1 BHK Apartment for Rent in Vini Towers, Malad West"
400,"1 Bath,Unfurnished,3 floor 1 BHK, Multistorey Apartment is available for Rent in Malad West, Mumbai for 15,500",19.18897247,Malad West,72.82200623,15500,1 BHK Apartment for Rent in Malad West
400,"2 Bath,Furnished,4 floor,West facing one BHK , two sharing in the living room and 2 sharing in the bedroom",19.18897247,Malad West,72.82200623,7000,1 BHK Apartment for Rent in Malad West
410,"1 Bath,Unfurnished,12 floor,East facing The rent for this spacious Unit 13500. This Unit with 1 bhk is for rent. And it has a build up area of 410 Sq-ft. It includes 1 balconies. .",19.18897247,Malad West,72.82200623,14500,1 BHK Apartment for Rent in Malad West
410,"2 Bath,Unfurnished,North facing 1 bhk very well done good flat rent in jankalyan nagar, malad west 24th storey tower, well maintained good society, prime location, good locality, good connectivity. 15 minutes far from kandivali west and malad west railway station.",19.20220184,Malad West,72.82373047,15550,1 BHK Apartment for Rent in Malad West
410,"2 Bath,Unfurnished,North facing 1 bhk very well done good flat rent in malad west near jankalyan nagar. 24th storey tower, open view, prime location, good locality, good connectivity, school, college, hospital, bus stop near by building. 15 minutes far from kandivali west and malad west railway station.",19.20240402,Malad West,72.82299805,14700,1 BHK Apartment for Rent in Malad West
411,"2 Bath,Unfurnished,14 floor,North facing  This 1 BHK Unit is located on 14th floor and it has spacious 2 bathroom You can rent this good Unit at 15001 per month. ",19.18897247,Malad West,72.82200623,15001,1 BHK Apartment for Rent in Malad West
418,"1 Bath,Unfurnished,22 floor,North facing Sra project 23 story tower flat is available on 22 floor ready to move bachloor allow intrested clint call me for inspection.",19.18897247,Malad West,72.82200623,13000,1 BHK Apartment for Rent in Malad West
419,"1 Bath,Unfurnished,6 floor,North facing Pam court complex  ,fully furnished available for Bachloor.",19.18897247,Malad West,72.82200623,18000,1 BHK Apartment for Rent in Malad West
425,"1 Bath,Semi-Furnished,6 floor,East facing this 1RK is available on rent in usha garden building, ahimsa marg, this the best location of malad west to live, hospitals, schools, malls, and local market nearby",19.1780227,Malad West,72.84135491,20000,"1 BHK Apartment for Rent in Usha Garden, Malad West"
426,"1 Bath,Unfurnished,17 floor This 1 BHK Flat is at 20th floor and offers 1 bathroom You can get this spacious Flat on a monthly rent of 15000.",19.18897247,Malad West,72.82200623,15700,1 BHK Apartment for Rent in Malad West
426,"2 Bath,Unfurnished,North facing This spacious 1 Bedroom Home lies on 8 floor and it has furnished 2 bathroom You can avail this spacious Home on a rental of 14800 monthly.",19.20249176,Malad West,72.8235321,14800,1 BHK Apartment for Rent in Malad West
430,"1 Bath,Furnished,3 floor,East facing 1RK convertible 1BHK fully furnished flat at prime location",19.1857002,Malad West,72.8362344,19000,"1 BHK Apartment for Rent in Sai Bella CHS, Malad West"
450,"2 Bath,Unfurnished,19 floor  This well designed 1 Bedroom Unit is on 19th floor and it has furnished 2 bathroom Get this Unit on a monthly rent of 13500. ",19.18897247,Malad West,72.82200623,13500,1 BHK Apartment for Rent in Malad West
450,"2 Bath,Unfurnished,North - West facing sra property that is 270sq ft carpet area and 40sq ft . IT 2 mins away from the new auras serenity project at malad. 5 mins walk able distance to the orlem church, 10mins from supermarket & orlem market, 15mins from infiniti mall & 30 mins from malad station. MultiSpecialist hospitals at a distance of 10 mins. 5 mins to away from the new metro project on linking road.",19.19324303,Malad West,72.83639526,15000,1 BHK Apartment for Rent in Malad West
450,"2 Bath,Unfurnished,West facing 1rk flat on rent in Ekta Nagar Kandivali West",19.20009041,Malad West,72.82366943,14000,1 BHK Apartment for Rent in Malad West
450,"2 Bath,Furnished,North facing 1 bhk fully furnishedflat available for rent in malad West, mumbai andheriDahisar. It is located in new mhada tower, which is a very good society. The space is furnished, located on 14th floor of 24 floors. It has 1 bedrooms, 2 bathrooms. The flat is built on the principles of fengShuivaastu. It is an ideal accommodation for all and has a super builtUp area of 425 sq. Ft. And has facilities like lifts, park, maintenance staff, water storage, securityfire alarm and intercom facility etc. In addition, it has ceramic flooring. It is a 510 year old property. Since it is located in a gated society",19.20087242,Malad West,72.82621765,22000,1 BHK Apartment for Rent in Malad West
450,"1 Bath,Unfurnished,9 floor,East facing this is newly constructed property on prime location of malad west",19.2014637,Malad West,72.8270874,15000,1 BHK Apartment for Rent in Malad West
450,"2 Bath,Unfurnished,East facing 1BHK Flat located on the higher floor flat available for Rent. The apartment has an unobstructed east wet facing view and hence is well lit, bright and well cross ventilated with ample of breeze day with all amenities. The apartment has  round the clock security with CCTV and intercom facilities. There is a  ample parking space for residant and visitors. It has Located at prime location just near by Billa Bong International School It has convenient facilities such as hospital, office, market, school, tempels.",19.2023468,Malad West,72.82391357,14500,1 BHK Apartment for Rent in Malad West
450,"2 Bath,Unfurnished,East facing The flat is east facing and located at well maintained society in jankalyan nagar",19.2026329,Malad West,72.82305145,15000,1 BHK Apartment for Rent in Malad West
450,"2 Bath,Unfurnished,21 floor,East facing property in Prime location",19.20265961,Malad West,72.82311249,15000,1 BHK Apartment for Rent in Malad West
450,"2 Bath,Unfurnished,North facing Well and good condition flat available in JANKALYAN MALAD WEST MUMBAI",19.20291519,Malad West,72.82310486,17000,1 BHK Apartment for Rent in Malad West
455,"1 Bath,Unfurnished,5 floor,North facing Bachloor allow intrested clint call me for inspaction",19.18897247,Malad West,72.82200623,16000,1 BHK Apartment for Rent in Malad West
459,"2 Bath,Unfurnished,20 floor,East facing ... Brand new Untouched.... flat , ...Available ..S..R...A ..Building Located at Malad west D,Monte lane near by Uncle kitchen. ....Bachelor or Family .... Flat is Lock and key... interested Clint call me for inspection...",19.18897247,Malad West,72.82200623,13500,1 BHK Apartment for Rent in Malad West
460,"1 Bath,Semi-Furnished,3 floor,North - East facing 1bhk flat for Rent in evershine nagar near market mall rayan international school waking distance bachelor and family both welcome",19.18897247,Malad West,72.82200623,22000,1 BHK Apartment for Rent in Malad West
